id,product_id,company_id,contract_period,rental_fee,benefit
10113,2785,6,36개월,"83,400","343,000"
10114,2785,6,48개월,"67,600","371,000"
10115,2785,6,60개월,"57,100","392,000"
10116,2785,1,36개월,"80,800","378,000"
10117,2785,1,48개월,"64,100","405,000"
10118,2785,1,60개월,"54,000","423,000"
10119,2785,5,36개월,"90,000","477,000"
10120,2785,5,48개월,"72,000","508,000"
10121,2785,5,60개월,"62,000","547,000"
10122,2785,3,36개월,"88,900","340,000"
10123,2785,3,48개월,"70,500","359,000"
10124,2785,3,60개월,"59,500","379,000"
10125,2786,1,36개월,"199,300","936,000"
10126,2786,1,48개월,"157,800","990,000"
10127,2786,1,60개월,"132,800","1,035,000"
10128,2787,6,36개월,"258,000","1,063,000"
10129,2787,6,48개월,"201,000","1,105,000"
10130,2787,6,60개월,"164,500","1,130,000"
10131,2787,13,48개월,"235,556","971,000"
10132,2787,13,60개월,"191,000","1,050,000"
10133,2787,1,36개월,"242,400","1,143,000"
10134,2787,1,48개월,"192,000","1,206,000"
10135,2787,1,60개월,"161,900","1,278,000"
10136,2788,6,36개월,"79,400","327,000"
10137,2788,6,48개월,"63,100","346,000"
10138,2788,6,60개월,"51,800","356,000"
10139,2789,6,36개월,"129,900","535,000"
10140,2789,6,48개월,"99,400","546,000"
10141,2789,6,60개월,"82,800","569,000"
10142,2790,13,48개월,"223,000","919,000"
10143,2790,13,60개월,"180,500","992,000"
10144,2790,1,36개월,"239,400","1,134,000"
10145,2790,1,48개월,"189,700","1,197,000"
10146,2790,1,60개월,"159,500","1,251,000"
10147,2791,3,36개월,"141,900","543,000"
10148,2791,3,48개월,"113,900","581,000"
10149,2791,3,60개월,"95,900","612,000"
10150,2791,13,48개월,"126,000","519,000"
10151,2791,13,60개월,"102,000","560,000"
10152,2791,1,36개월,"124,400","585,000"
10153,2791,1,48개월,"98,500","621,000"
10154,2791,1,60개월,"82,800","648,000"
10155,2791,5,36개월,"128,000","678,000"
10156,2791,5,48개월,"102,000","720,000"
10157,2791,5,60개월,"87,000","768,000"
10158,2792,3,36개월,"63,500","243,000"
10159,2792,3,48개월,"50,500","257,000"
10160,2792,3,60개월,"41,900","267,000"
10161,2792,13,48개월,"59,500","245,000"
10162,2792,13,60개월,"48,500","266,000"
10163,2792,6,36개월,"59,800","246,000"
10164,2792,6,48개월,"46,600","256,000"
10165,2792,6,60개월,"38,500","264,000"
10166,2792,1,36개월,"60,600","288,000"
10167,2792,1,48개월,"47,700","297,000"
10168,2792,1,60개월,"40,300","315,000"
10169,2792,5,36개월,"66,000","349,000"
10170,2792,5,48개월,"53,000","373,000"
10171,2792,5,60개월,"45,000","397,000"
10172,2792,4,36개월,"77,900","504,000"
10173,2792,4,48개월,"60,900","526,000"
10174,2792,4,60개월,"49,900","538,000"
10175,2793,13,48개월,"115,500","476,000"
10176,2793,13,60개월,"93,500","514,000"
10177,2793,5,36개월,"104,500","553,000"
10178,2793,5,48개월,"83,500","589,000"
10179,2793,5,60개월,"70,500","622,000"
10180,2793,6,36개월,"109,600","451,000"
10181,2793,6,48개월,"91,600","503,000"
10182,2793,6,60개월,"78,500","539,000"
10183,2793,3,36개월,"126,900","485,000"
10184,2793,3,48개월,"99,900","510,000"
10185,2793,3,60개월,"85,900","548,000"
10186,2794,1,36개월,"135,500","639,000"
10187,2794,1,48개월,"106,900","666,000"
10188,2794,1,60개월,"90,400","711,000"
10189,2794,3,36개월,"138,900","531,000"
10190,2794,3,48개월,"108,900","555,000"
10191,2794,3,60개월,"91,900","586,000"
10192,2794,13,48개월,"145,000","597,000"
10193,2794,13,60개월,"117,000","643,000"
10194,2795,3,36개월,"128,500","492,000"
10195,2795,3,48개월,"101,900","520,000"
10196,2795,3,60개월,"86,500","552,000"
10197,2795,4,36개월,"145,900","945,000"
10198,2795,4,48개월,"114,900","992,000"
10199,2795,4,60개월,"95,900","1,035,000"
10200,2795,13,48개월,"108,500","447,000"
10201,2795,13,60개월,"87,500","481,000"
10202,2795,1,36개월,"111,500","522,000"
10203,2795,1,48개월,"88,500","558,000"
10204,2795,1,60개월,"74,600","585,000"
10205,2796,13,48개월,"118,000","486,000"
10206,2796,13,60개월,"95,000","522,000"
10207,2796,1,36개월,"113,500","531,000"
10208,2796,1,48개월,"90,000","567,000"
10209,2796,1,60개월,"75,800","594,000"
10210,2797,20,36개월,"41,900","133,000"
10211,2797,20,48개월,"34,900","148,000"
10212,2797,20,60개월,"30,900","164,000"
10213,2798,6,36개월,"90,000","371,000"
10214,2798,6,48개월,"68,700","377,000"
10215,2798,6,60개월,"58,600","402,000"
10216,2799,1,36개월,"161,900","760,000"
10217,2799,1,48개월,"128,000","801,000"
10218,2799,1,60개월,"107,900","842,000"
10219,2800,1,36개월,"168,200","793,000"
10220,2800,1,48개월,"133,000","834,000"
10221,2800,1,60개월,"112,200","883,000"
10222,2801,6,36개월,"76,800","316,000"
10223,2801,6,48개월,"60,400","332,000"
10224,2801,6,60개월,"49,400","339,000"
10225,2802,3,36개월,"165,900","635,000"
10226,2802,3,48개월,"131,900","673,000"
10227,2802,3,60개월,"111,900","714,000"
10228,2802,13,48개월,"148,000","610,000"
10229,2802,13,60개월,"120,000","659,000"
10230,2802,6,36개월,"147,900","609,000"
10231,2802,6,48개월,"116,400","639,000"
10232,2802,6,60개월,"94,200","647,000"
10233,2802,1,36개월,"143,900","675,000"
10234,2802,1,48개월,"114,200","720,000"
10235,2802,1,60개월,"95,900","747,000"
10236,2802,5,36개월,"146,000","774,000"
10237,2802,5,48개월,"116,000","819,000"
10238,2802,5,60개월,"99,000","874,000"
10239,2803,5,36개월,"160,000","847,000"
10240,2803,5,48개월,"128,000","904,000"
10241,2803,5,60개월,"109,000","963,000"
10242,2803,3,36개월,"170,900","654,000"
10243,2803,3,48개월,"135,900","693,000"
10244,2803,3,60개월,"114,900","733,000"
10245,2803,13,48개월,"164,000","676,000"
10246,2803,13,60개월,"133,500","734,000"
10247,2803,6,36개월,"169,500","698,000"
10248,2803,6,48개월,"134,100","737,000"
10249,2803,6,60개월,"111,200","764,000"
10250,2803,1,36개월,"158,100","738,000"
10251,2803,1,48개월,"125,500","792,000"
10252,2803,1,60개월,"104,900","819,000"
10253,2804,6,36개월,"72,800","300,000"
10254,2804,6,48개월,"58,800","323,000"
10255,2804,6,60개월,"48,500","333,000"
10256,2805,7,36개월,"42,900","145,000"
10257,2805,7,48개월,"35,900","151,000"
10258,2805,7,60개월,"30,900","156,000"
10259,2806,7,36개월,"89,900","303,000"
10260,2806,7,48개월,"74,900","316,000"
10261,2806,7,60개월,"64,900","329,000"
10262,-1,6,36개월,"166,500","686,000"
10263,-1,6,48개월,"134,500","739,000"
10264,-1,6,60개월,"109,800","754,000"
10265,2808,6,36개월,"127,500","525,000"
10266,2808,6,48개월,"106,200","583,000"
10267,2808,6,60개월,"90,600","622,000"
10268,2808,13,48개월,"133,000","548,000"
10269,2808,13,60개월,"108,000","593,000"
10270,2808,5,36개월,"120,500","638,000"
10271,2808,5,48개월,"96,500","681,000"
10272,2808,5,60개월,"82,500","729,000"
10273,2809,1,36개월,"111,600","522,000"
10274,2809,1,48개월,"88,500","558,000"
10275,2809,1,60개월,"74,500","585,000"
10276,2809,3,36개월,"128,500","492,000"
10277,2809,3,48개월,"101,900","520,000"
10278,2809,3,60개월,"86,500","552,000"
10279,2809,13,48개월,"108,500","447,000"
10280,2809,13,60개월,"87,500","481,000"
10281,2810,13,48개월,"132,000","544,000"
10282,2810,13,60개월,"106,000","582,000"
10283,2810,1,36개월,"120,300","567,000"
10284,2810,1,48개월,"94,900","594,000"
10285,2810,1,60개월,"80,000","630,000"
10286,2810,3,36개월,"123,900","474,000"
10287,2810,3,48개월,"98,500","502,000"
10288,2810,3,60개월,"82,900","529,000"
10289,2811,6,36개월,"107,600","443,000"
10290,2811,6,48개월,"89,400","491,000"
10291,2811,6,60개월,"77,800","534,000"
10292,2811,3,36개월,"108,900","416,000"
10293,2811,3,48개월,"85,900","438,000"
10294,2811,3,60개월,"72,900","465,000"
10295,2811,5,36개월,"97,000","513,000"
10296,2811,5,48개월,"78,000","550,000"
10297,2811,5,60개월,"66,000","582,000"
10298,2812,3,36개월,"136,900","524,000"
10299,2812,3,48개월,"108,500","553,000"
10300,2812,3,60개월,"91,500","583,000"
10301,2812,5,36개월,"122,000","646,000"
10302,2812,5,48개월,"97,000","685,000"
10303,2812,5,60개월,"83,000","733,000"
10304,2812,6,36개월,"134,900","556,000"
10305,2812,6,48개월,"113,000","621,000"
10306,2812,6,60개월,"96,600","663,000"
10307,2813,5,36개월,"123,000","652,000"
10308,2813,5,48개월,"98,000","693,000"
10309,2813,5,60개월,"83,000","733,000"
10310,2813,6,36개월,"134,900","556,000"
10311,2813,6,48개월,"113,000","621,000"
10312,2813,6,60개월,"96,600","663,000"
10313,2813,3,36개월,"136,900","524,000"
10314,2813,3,48개월,"108,500","553,000"
10315,2813,3,60개월,"91,500","583,000"
10316,2769,13,48개월,"262,000","1,080,000"
10317,2769,13,60개월,"213,000","1,171,000"
10318,2769,1,36개월,"271,200","1,278,000"
10319,2769,1,48개월,"214,500","1,350,000"
10320,2769,1,60개월,"181,000","1,422,000"
10321,2769,6,36개월,"289,300","1,192,000"
10322,2769,6,48개월,"224,500","1,234,000"
10323,2769,6,60개월,"183,600","1,261,000"
10324,2770,1,36개월,"146,000","693,000"
10325,2770,1,48개월,"115,100","720,000"
10326,2770,1,60개월,"97,000","765,000"
10327,2770,3,36개월,"145,900","558,000"
10328,2770,3,48개월,"115,900","591,000"
10329,2770,3,60개월,"98,500","628,000"
10330,2770,13,48개월,"149,500","616,000"
10331,2770,13,60개월,"121,000","665,000"
10332,2771,3,36개월,"95,900","367,000"
10333,2771,3,48개월,"75,900","387,000"
10334,2771,3,60개월,"64,900","414,000"
10335,2771,13,48개월,"89,000","367,000"
10336,2771,13,60개월,"72,000","395,000"
10337,2771,5,36개월,"79,500","421,000"
10338,2771,5,48개월,"63,500","448,000"
10339,2771,5,60개월,"54,500","481,000"
10340,2771,6,36개월,"83,000","342,000"
10341,2771,6,48개월,"69,300","381,000"
10342,2771,6,60개월,"59,400","408,000"
10343,2772,6,36개월,"93,900","387,000"
10344,2772,6,48개월,"71,700","394,000"
10345,2772,6,60개월,"59,800","410,000"
10346,2773,5,36개월,"104,500","553,000"
10347,2773,5,48개월,"83,500","589,000"
10348,2773,5,60개월,"70,500","622,000"
10349,2773,6,36개월,"109,600","451,000"
10350,2773,6,48개월,"91,600","503,000"
10351,2773,6,60개월,"78,500","539,000"
10352,2773,3,36개월,"126,900","485,000"
10353,2773,3,48개월,"99,900","510,000"
10354,2773,3,60개월,"85,900","548,000"
10355,2773,13,48개월,"115,500","476,000"
10356,2773,13,60개월,"93,500","514,000"
10357,2774,6,36개월,"135,000","556,000"
10358,2774,6,48개월,"104,200","572,000"
10359,2774,6,60개월,"85,500","587,000"
10360,2775,3,36개월,"95,900","367,000"
10361,2775,3,48개월,"75,900","387,000"
10362,2775,3,60개월,"64,900","414,000"
10363,2775,13,48개월,"89,000","367,000"
10364,2775,13,60개월,"72,000","395,000"
10365,2775,5,36개월,"79,500","421,000"
10366,2775,5,48개월,"63,500","448,000"
10367,2775,5,60개월,"54,500","481,000"
10368,2775,6,36개월,"83,000","342,000"
10369,2775,6,48개월,"69,300","381,000"
10370,2775,6,60개월,"59,400","408,000"
10371,2776,13,48개월,"254,000","1,047,000"
10372,2776,13,60개월,"205,500","1,129,000"
10373,2776,1,36개월,"261,500","1,233,000"
10374,2776,1,48개월,"207,100","1,305,000"
10375,2776,1,60개월,"174,400","1,368,000"
10376,2777,6,36개월,"119,800","494,000"
10377,2777,6,48개월,"93,500","514,000"
10378,2777,6,60개월,"76,100","523,000"
10379,2778,6,36개월,"149,900","618,000"
10380,2778,6,48개월,"113,500","624,000"
10381,2778,6,60개월,"92,000","632,000"
10382,2779,6,36개월,"167,700","691,000"
10383,2779,6,48개월,"130,700","718,000"
10384,2779,6,60개월,"108,600","746,000"
10385,2780,13,48개월,"52,000","214,000"
10386,2780,13,60개월,"42,500","233,000"
10387,2781,20,36개월,"37,900","121,000"
10388,2781,20,48개월,"30,900","131,000"
10389,2781,20,60개월,"26,900","143,000"
10390,2782,6,36개월,"141,800","584,000"
10391,2782,6,48개월,"109,300","600,000"
10392,2782,6,60개월,"89,800","617,000"
10393,2783,6,36개월,"149,900","618,000"
10394,2783,6,48개월,"113,500","624,000"
10395,2783,6,60개월,"92,000","632,000"
10396,2784,2,36개월,"92,200","426,000"
10397,2784,2,48개월,"72,900","411,000"
10398,2784,2,60개월,"61,600","395,000"
10399,2784,3,36개월,"95,900","367,000"
10400,2784,3,48개월,"75,900","387,000"
10401,2784,3,60개월,"64,900","414,000"
10402,2784,13,48개월,"89,000","367,000"
10403,2784,13,60개월,"72,000","395,000"
10404,2784,5,36개월,"79,500","421,000"
10405,2784,5,48개월,"63,500","448,000"
10406,2784,5,60개월,"54,500","481,000"
10407,2784,6,36개월,"83,000","342,000"
10408,2784,6,48개월,"69,300","381,000"
10409,2784,6,60개월,"59,400","408,000"
10410,2785,13,48개월,"82,500","340,000"
10411,2785,13,60개월,"67,500","371,000"
10412,2785,6,36개월,"83,400","343,000"
10413,2785,6,48개월,"67,600","371,000"
10414,2785,6,60개월,"57,100","392,000"
10415,2785,1,36개월,"80,800","378,000"
10416,2785,1,48개월,"64,100","405,000"
10417,2785,1,60개월,"54,000","423,000"
10418,2785,5,36개월,"90,000","477,000"
10419,2785,5,48개월,"72,000","508,000"
10420,2785,5,60개월,"62,000","547,000"
10421,2785,3,36개월,"88,900","340,000"
10422,2785,3,48개월,"70,500","359,000"
10423,2785,3,60개월,"59,500","379,000"
10424,2786,1,36개월,"199,300","936,000"
10425,2786,1,48개월,"157,800","990,000"
10426,2786,1,60개월,"132,800","1,035,000"
10427,2787,6,36개월,"258,000","1,063,000"
10428,2787,6,48개월,"201,000","1,105,000"
10429,2787,6,60개월,"164,500","1,130,000"
10430,2787,13,48개월,"235,556","971,000"
10431,2787,13,60개월,"191,000","1,050,000"
10432,2787,1,36개월,"242,400","1,143,000"
10433,2787,1,48개월,"192,000","1,206,000"
10434,2787,1,60개월,"161,900","1,278,000"
10435,2788,6,36개월,"79,400","327,000"
10436,2788,6,48개월,"63,100","346,000"
10437,2788,6,60개월,"51,800","356,000"
10438,2789,6,36개월,"129,900","535,000"
10439,2789,6,48개월,"99,400","546,000"
10440,2789,6,60개월,"82,800","569,000"
10441,2790,13,48개월,"223,000","919,000"
10442,2790,13,60개월,"180,500","992,000"
10443,2790,1,36개월,"239,400","1,134,000"
10444,2790,1,48개월,"189,700","1,197,000"
10445,2790,1,60개월,"159,500","1,251,000"
10446,2791,3,36개월,"141,900","543,000"
10447,2791,3,48개월,"113,900","581,000"
10448,2791,3,60개월,"95,900","612,000"
10449,2791,13,48개월,"126,000","519,000"
10450,2791,13,60개월,"102,000","560,000"
10451,2791,1,36개월,"124,400","585,000"
10452,2791,1,48개월,"98,500","621,000"
10453,2791,1,60개월,"82,800","648,000"
10454,2791,5,36개월,"128,000","678,000"
10455,2791,5,48개월,"102,000","720,000"
10456,2791,5,60개월,"87,000","768,000"
10457,2792,3,36개월,"63,500","243,000"
10458,2792,3,48개월,"50,500","257,000"
10459,2792,3,60개월,"41,900","267,000"
10460,2792,13,48개월,"59,500","245,000"
10461,2792,13,60개월,"48,500","266,000"
10462,2792,6,36개월,"59,800","246,000"
10463,2792,6,48개월,"46,600","256,000"
10464,2792,6,60개월,"38,500","264,000"
10465,2792,1,36개월,"60,600","288,000"
10466,2792,1,48개월,"47,700","297,000"
10467,2792,1,60개월,"40,300","315,000"
10468,2792,5,36개월,"66,000","349,000"
10469,2792,5,48개월,"53,000","373,000"
10470,2792,5,60개월,"45,000","397,000"
10471,2792,4,36개월,"77,900","504,000"
10472,2792,4,48개월,"60,900","526,000"
10473,2792,4,60개월,"49,900","538,000"
10474,2793,13,48개월,"115,500","476,000"
10475,2793,13,60개월,"93,500","514,000"
10476,2793,5,36개월,"104,500","553,000"
10477,2793,5,48개월,"83,500","589,000"
10478,2793,5,60개월,"70,500","622,000"
10479,2793,6,36개월,"109,600","451,000"
10480,2793,6,48개월,"91,600","503,000"
10481,2793,6,60개월,"78,500","539,000"
10482,2793,3,36개월,"126,900","485,000"
10483,2793,3,48개월,"99,900","510,000"
10484,2793,3,60개월,"85,900","548,000"
10485,2794,1,36개월,"135,500","639,000"
10486,2794,1,48개월,"106,900","666,000"
10487,2794,1,60개월,"90,400","711,000"
10488,2794,3,36개월,"138,900","531,000"
10489,2794,3,48개월,"108,900","555,000"
10490,2794,3,60개월,"91,900","586,000"
10491,2794,13,48개월,"145,000","597,000"
10492,2794,13,60개월,"117,000","643,000"
10493,2795,3,36개월,"128,500","492,000"
10494,2795,3,48개월,"101,900","520,000"
10495,2795,3,60개월,"86,500","552,000"
10496,2795,4,36개월,"145,900","945,000"
10497,2795,4,48개월,"114,900","992,000"
10498,2795,4,60개월,"95,900","1,035,000"
10499,2795,13,48개월,"108,500","447,000"
10500,2795,13,60개월,"87,500","481,000"
10501,2795,1,36개월,"111,500","522,000"
10502,2795,1,48개월,"88,500","558,000"
10503,2795,1,60개월,"74,600","585,000"
10504,2796,13,48개월,"118,000","486,000"
10505,2796,13,60개월,"95,000","522,000"
10506,2796,1,36개월,"113,500","531,000"
10507,2796,1,48개월,"90,000","567,000"
10508,2796,1,60개월,"75,800","594,000"
10509,2797,20,36개월,"41,900","133,000"
10510,2797,20,48개월,"34,900","148,000"
10511,2797,20,60개월,"30,900","164,000"
10512,2798,6,36개월,"90,000","371,000"
10513,2798,6,48개월,"68,700","377,000"
10514,2798,6,60개월,"58,600","402,000"
10515,2799,1,36개월,"161,900","760,000"
10516,2799,1,48개월,"128,000","801,000"
10517,2799,1,60개월,"107,900","842,000"
10518,2800,1,36개월,"168,200","793,000"
10519,2800,1,48개월,"133,000","834,000"
10520,2800,1,60개월,"112,200","883,000"
10521,2801,6,36개월,"76,800","316,000"
10522,2801,6,48개월,"60,400","332,000"
10523,2801,6,60개월,"49,400","339,000"
10524,2802,3,36개월,"165,900","635,000"
10525,2802,3,48개월,"131,900","673,000"
10526,2802,3,60개월,"111,900","714,000"
10527,2802,13,48개월,"148,000","610,000"
10528,2802,13,60개월,"120,000","659,000"
10529,2802,6,36개월,"147,900","609,000"
10530,2802,6,48개월,"116,400","639,000"
10531,2802,6,60개월,"94,200","647,000"
10532,2802,1,36개월,"143,900","675,000"
10533,2802,1,48개월,"114,200","720,000"
10534,2802,1,60개월,"95,900","747,000"
10535,2802,5,36개월,"146,000","774,000"
10536,2802,5,48개월,"116,000","819,000"
10537,2802,5,60개월,"99,000","874,000"
10538,2803,5,36개월,"160,000","847,000"
10539,2803,5,48개월,"128,000","904,000"
10540,2803,5,60개월,"109,000","963,000"
10541,2803,3,36개월,"170,900","654,000"
10542,2803,3,48개월,"135,900","693,000"
10543,2803,3,60개월,"114,900","733,000"
10544,2803,13,48개월,"164,000","676,000"
10545,2803,13,60개월,"133,500","734,000"
10546,2803,6,36개월,"169,500","698,000"
10547,2803,6,48개월,"134,100","737,000"
10548,2803,6,60개월,"111,200","764,000"
10549,2803,1,36개월,"158,100","738,000"
10550,2803,1,48개월,"125,500","792,000"
10551,2803,1,60개월,"104,900","819,000"
10552,2804,6,36개월,"72,800","300,000"
10553,2804,6,48개월,"58,800","323,000"
10554,2804,6,60개월,"48,500","333,000"
10555,2805,7,36개월,"42,900","145,000"
10556,2805,7,48개월,"35,900","151,000"
10557,2805,7,60개월,"30,900","156,000"
10558,2806,7,36개월,"89,900","303,000"
10559,2806,7,48개월,"74,900","316,000"
10560,2806,7,60개월,"64,900","329,000"
10561,-1,6,36개월,"166,500","686,000"
10562,-1,6,48개월,"134,500","739,000"
10563,-1,6,60개월,"109,800","754,000"
10564,2808,6,36개월,"127,500","525,000"
10565,2808,6,48개월,"106,200","583,000"
10566,2808,6,60개월,"90,600","622,000"
10567,2808,13,48개월,"133,000","548,000"
10568,2808,13,60개월,"108,000","593,000"
10569,2808,5,36개월,"120,500","638,000"
10570,2808,5,48개월,"96,500","681,000"
10571,2808,5,60개월,"82,500","729,000"
10572,2809,1,36개월,"111,600","522,000"
10573,2809,1,48개월,"88,500","558,000"
10574,2809,1,60개월,"74,500","585,000"
10575,2809,3,36개월,"128,500","492,000"
10576,2809,3,48개월,"101,900","520,000"
10577,2809,3,60개월,"86,500","552,000"
10578,2809,13,48개월,"108,500","447,000"
10579,2809,13,60개월,"87,500","481,000"
10580,2810,13,48개월,"132,000","544,000"
10581,2810,13,60개월,"106,000","582,000"
10582,2810,1,36개월,"120,300","567,000"
10583,2810,1,48개월,"94,900","594,000"
10584,2810,1,60개월,"80,000","630,000"
10585,2810,3,36개월,"123,900","474,000"
10586,2810,3,48개월,"98,500","502,000"
10587,2810,3,60개월,"82,900","529,000"
10588,2811,6,36개월,"107,600","443,000"
10589,2811,6,48개월,"89,400","491,000"
10590,2811,6,60개월,"77,800","534,000"
10591,2811,3,36개월,"108,900","416,000"
10592,2811,3,48개월,"85,900","438,000"
10593,2811,3,60개월,"72,900","465,000"
10594,2811,5,36개월,"97,000","513,000"
10595,2811,5,48개월,"78,000","550,000"
10596,2811,5,60개월,"66,000","582,000"
10597,2812,3,36개월,"136,900","524,000"
10598,2812,3,48개월,"108,500","553,000"
10599,2812,3,60개월,"91,500","583,000"
10600,2812,5,36개월,"122,000","646,000"
10601,2812,5,48개월,"97,000","685,000"
10602,2812,5,60개월,"83,000","733,000"
10603,2812,6,36개월,"134,900","556,000"
10604,2812,6,48개월,"113,000","621,000"
10605,2812,6,60개월,"96,600","663,000"
10606,2813,5,36개월,"123,000","652,000"
10607,2813,5,48개월,"98,000","693,000"
10608,2813,5,60개월,"83,000","733,000"
10609,2813,6,36개월,"134,900","556,000"
10610,2813,6,48개월,"113,000","621,000"
10611,2813,6,60개월,"96,600","663,000"
10612,2813,3,36개월,"136,900","524,000"
10613,2813,3,48개월,"108,500","553,000"
10614,2813,3,60개월,"91,500","583,000"
10615,2769,13,48개월,"262,000","1,080,000"
10616,2769,13,60개월,"213,000","1,171,000"
10617,2769,1,36개월,"271,200","1,278,000"
10618,2769,1,48개월,"214,500","1,350,000"
10619,2769,1,60개월,"181,000","1,422,000"
10620,2769,6,36개월,"289,300","1,192,000"
10621,2769,6,48개월,"224,500","1,234,000"
10622,2769,6,60개월,"183,600","1,261,000"
10623,2770,1,36개월,"146,000","693,000"
10624,2770,1,48개월,"115,100","720,000"
10625,2770,1,60개월,"97,000","765,000"
10626,2770,3,36개월,"145,900","558,000"
10627,2770,3,48개월,"115,900","591,000"
10628,2770,3,60개월,"98,500","628,000"
10629,2770,13,48개월,"149,500","616,000"
10630,2770,13,60개월,"121,000","665,000"
10631,2771,3,36개월,"95,900","367,000"
10632,2771,3,48개월,"75,900","387,000"
10633,2771,3,60개월,"64,900","414,000"
10634,2771,13,48개월,"89,000","367,000"
10635,2771,13,60개월,"72,000","395,000"
10636,2771,5,36개월,"79,500","421,000"
10637,2771,5,48개월,"63,500","448,000"
10638,2771,5,60개월,"54,500","481,000"
10639,2771,6,36개월,"83,000","342,000"
10640,2771,6,48개월,"69,300","381,000"
10641,2771,6,60개월,"59,400","408,000"
10642,2772,6,36개월,"93,900","387,000"
10643,2772,6,48개월,"71,700","394,000"
10644,2772,6,60개월,"59,800","410,000"
10645,2773,5,36개월,"104,500","553,000"
10646,2773,5,48개월,"83,500","589,000"
10647,2773,5,60개월,"70,500","622,000"
10648,2773,6,36개월,"109,600","451,000"
10649,2773,6,48개월,"91,600","503,000"
10650,2773,6,60개월,"78,500","539,000"
10651,2773,3,36개월,"126,900","485,000"
10652,2773,3,48개월,"99,900","510,000"
10653,2773,3,60개월,"85,900","548,000"
10654,2773,13,48개월,"115,500","476,000"
10655,2773,13,60개월,"93,500","514,000"
10656,2774,6,36개월,"135,000","556,000"
10657,2774,6,48개월,"104,200","572,000"
10658,2774,6,60개월,"85,500","587,000"
10659,2775,3,36개월,"95,900","367,000"
10660,2775,3,48개월,"75,900","387,000"
10661,2775,3,60개월,"64,900","414,000"
10662,2775,13,48개월,"89,000","367,000"
10663,2775,13,60개월,"72,000","395,000"
10664,2775,5,36개월,"79,500","421,000"
10665,2775,5,48개월,"63,500","448,000"
10666,2775,5,60개월,"54,500","481,000"
10667,2775,6,36개월,"83,000","342,000"
10668,2775,6,48개월,"69,300","381,000"
10669,2775,6,60개월,"59,400","408,000"
10670,2776,13,48개월,"254,000","1,047,000"
10671,2776,13,60개월,"205,500","1,129,000"
10672,2776,1,36개월,"261,500","1,233,000"
10673,2776,1,48개월,"207,100","1,305,000"
10674,2776,1,60개월,"174,400","1,368,000"
10675,2777,6,36개월,"119,800","494,000"
10676,2777,6,48개월,"93,500","514,000"
10677,2777,6,60개월,"76,100","523,000"
10678,2778,6,36개월,"149,900","618,000"
10679,2778,6,48개월,"113,500","624,000"
10680,2778,6,60개월,"92,000","632,000"
10681,2779,6,36개월,"167,700","691,000"
10682,2779,6,48개월,"130,700","718,000"
10683,2779,6,60개월,"108,600","746,000"
10684,2780,13,48개월,"52,000","214,000"
10685,2780,13,60개월,"42,500","233,000"
10686,2781,20,36개월,"37,900","121,000"
10687,2781,20,48개월,"30,900","131,000"
10688,2781,20,60개월,"26,900","143,000"
10689,2782,6,36개월,"141,800","584,000"
10690,2782,6,48개월,"109,300","600,000"
10691,2782,6,60개월,"89,800","617,000"
10692,2783,6,36개월,"149,900","618,000"
10693,2783,6,48개월,"113,500","624,000"
10694,2783,6,60개월,"92,000","632,000"
10695,2784,2,36개월,"92,200","426,000"
10696,2784,2,48개월,"72,900","411,000"
10697,2784,2,60개월,"61,600","395,000"
10698,2784,3,36개월,"95,900","367,000"
10699,2784,3,48개월,"75,900","387,000"
10700,2784,3,60개월,"64,900","414,000"
10701,2784,13,48개월,"89,000","367,000"
10702,2784,13,60개월,"72,000","395,000"
10703,2784,5,36개월,"79,500","421,000"
10704,2784,5,48개월,"63,500","448,000"
10705,2784,5,60개월,"54,500","481,000"
10706,2784,6,36개월,"83,000","342,000"
10707,2784,6,48개월,"69,300","381,000"
10708,2784,6,60개월,"59,400","408,000"
10709,2785,13,48개월,"82,500","340,000"
10710,2785,13,60개월,"67,500","371,000"
10711,2785,6,36개월,"83,400","343,000"
10712,2785,6,48개월,"67,600","371,000"
10713,2785,6,60개월,"57,100","392,000"
10714,2785,1,36개월,"80,800","378,000"
10715,2785,1,48개월,"64,100","405,000"
10716,2785,1,60개월,"54,000","423,000"
10717,2785,5,36개월,"90,000","477,000"
10718,2785,5,48개월,"72,000","508,000"
10719,2785,5,60개월,"62,000","547,000"
10720,2785,3,36개월,"88,900","340,000"
10721,2785,3,48개월,"70,500","359,000"
10722,2785,3,60개월,"59,500","379,000"
10723,2786,1,36개월,"199,300","936,000"
10724,2786,1,48개월,"157,800","990,000"
10725,2786,1,60개월,"132,800","1,035,000"
10726,2787,6,36개월,"258,000","1,063,000"
10727,2787,6,48개월,"201,000","1,105,000"
10728,2787,6,60개월,"164,500","1,130,000"
10729,2787,13,48개월,"235,556","971,000"
10730,2787,13,60개월,"191,000","1,050,000"
10731,2787,1,36개월,"242,400","1,143,000"
10732,2787,1,48개월,"192,000","1,206,000"
10733,2787,1,60개월,"161,900","1,278,000"
10734,2788,6,36개월,"79,400","327,000"
10735,2788,6,48개월,"63,100","346,000"
10736,2788,6,60개월,"51,800","356,000"
10737,2789,6,36개월,"129,900","535,000"
10738,2789,6,48개월,"99,400","546,000"
10739,2789,6,60개월,"82,800","569,000"
10740,2790,13,48개월,"223,000","919,000"
10741,2790,13,60개월,"180,500","992,000"
